name,sac_scale,surface,trail_visibility,bicycle,horse,wheelchair,dog,stroller
Keyauwee Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Keyauwee Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,1.0,0.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Keyauwee Loop Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Falling Waters Trail,1.0,2.0,0.0,2,2,0,1,0
Ring Neck Trail,1.0,2.0,0.0,2,2,0,1,0
North Side Trail,1.0,2.0,0.0,2,2,0,1,0
North Side Trail,1.0,2.0,0.0,2,2,0,1,0
Copperhead Connector,1.0,2.0,0.0,2,2,0,1,0
North Side Trail,1.0,2.0,0.0,2,2,0,1,0
North Side Trail,1.0,2.0,0.0,2,2,0,1,0
North Side Trail,1.0,2.0,0.0,2,2,0,1,0
Copperhead Connector,1.0,2.0,0.0,2,2,0,1,0
North Side Trail,1.0,2.0,0.0,2,2,0,1,0
North Side Trail,1.0,2.0,0.0,2,2,0,1,0
황령산둘랫길,1.0,-1.0,1.0,2,2,0,1,0
황령산둘랫길,1.0,-1.0,1.0,2,2,0,1,0
황령산둘랫길,1.0,-1.0,1.0,2,2,0,1,0
황령산둘랫길,1.0,2.0,1.0,2,2,0,1,0
황령산둘랫길,1.0,-1.0,1.0,2,2,0,1,0
황령산둘랫길,1.0,-1.0,1.0,2,2,0,1,0
황령산둘랫길,1.0,-1.0,1.0,2,2,0,1,0
Rockefeller Loop Trail,0.0,1.0,0.0,2,2,0,1,0
Rockefeller Loop Trail,0.0,1.0,0.0,2,2,0,1,0
Observation Deck,0.0,2.0,0.0,2,2,0,1,0
Observation Deck,0.0,2.0,0.0,2,2,0,1,0
Observation Deck,0.0,2.0,0.0,2,2,0,1,0
Cypress Point Loop Trail,0.0,1.0,0.0,2,2,0,1,0
Cypress Point Loop Trail,0.0,1.0,0.0,2,2,0,1,0
Rockefeller Loop Trail,0.0,1.0,0.0,2,2,0,1,0
Rockefeller Loop Trail,0.0,1.0,0.0,2,2,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Little Pond Spur Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
RCW Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
RCW Loop Trail,0.0,2.0,0.0,1,1,0,1,0
RCW Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Dead End Spur Trail,0.0,2.0,0.0,1,1,0,1,0
Fox Squirrel Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Turkey Oak Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Turkey Oak Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Turkey Oak Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Turkey Oak Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
RCW Loop Trail,0.0,2.0,0.0,1,1,0,1,0
RCW Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Turkey Oak Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Fox Squirrel Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Wire Grass Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Wire Grass Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Wire Grass Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Longleaf Pine Trail,0.0,2.0,0.0,1,1,0,1,0
Wire Grass Loop Trail,0.0,2.0,0.0,1,1,0,1,0
Sparkleberry Connector,0.0,0.0,1.0,2,2,0,1,0
East Fork Trail (137),0.0,2.0,1.0,2,2,0,1,0
East Fork Trail (137),0.0,2.0,1.0,2,2,0,1,0
East Fork Trail (137),0.0,2.0,1.0,2,2,0,1,0
East Fork Trail (137),0.0,2.0,1.0,2,2,0,1,0
East Fork Trail (137),0.0,2.0,1.0,2,2,0,1,0
East Fork Trail (137),0.0,2.0,1.0,2,2,0,1,0
East Fork Trail (137),0.0,2.0,1.0,2,2,0,1,0
Farmhouse Spur,1.0,2.0,0.0,2,2,0,1,0
Crow Branch Overlook Loop,0.0,2.0,0.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,-1.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,-1.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,-1.0,1.0,2,2,0,1,0
Lunch Rock Trail,1.0,2.0,1.0,2,2,0,1,0
Torikura Toyoguchi Route,1.0,2.0,0.0,2,2,0,1,0
Camino de los Puertos,0.0,-1.0,1.0,2,2,0,1,0
Levada dos Tornos,0.0,2.0,1.0,2,2,0,1,0
Levada dos Tornos,0.0,2.0,1.0,2,2,0,1,0
Levada do Risco,0.0,2.0,1.0,2,2,0,1,0
Caminho Real da Encumeada (PR12),1.0,0.0,1.0,2,2,0,1,0
Caminho Real da Encumeada (PR 12),1.0,0.0,1.0,2,2,0,1,0
Caminho Real da Encumeada (PR12),1.0,-1.0,1.0,2,2,0,1,0
Caminho Real da Encumeada (PR12),1.0,-1.0,1.0,2,2,0,1,0
Um Caminho Para Todos,0.0,-1.0,0.0,2,2,0,1,0
Levada do Norte,0.0,2.0,1.0,2,2,0,1,0
Levada do Norte,0.0,2.0,1.0,2,2,0,1,0
Wormhole,1.0,2.0,0.0,2,2,0,1,0
Wormhole,1.0,2.0,0.0,2,2,0,1,0
Kiwanis Meadow Road (94),0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,1.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,1.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,1.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,1.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,1.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,1.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Jonesville Greenway,0.0,2.0,0.0,1,1,0,1,0
Levada da Serra do Faial/Levada da Faja da Nogueira,2.0,-1.0,1.0,2,2,0,1,0
Vereda da Achada de Pampilhar,0.0,0.0,1.0,2,2,0,1,0
Vereda da Ponte Seiçal,0.0,2.0,1.0,2,2,0,1,0
Vereda da Ponte Seiçal,0.0,0.0,1.0,2,2,0,1,0
Vereda da Ponte Seiçal,0.0,0.0,1.0,2,2,0,1,0
Kolakchal,0.0,-1.0,1.0,2,2,0,1,0
Parking Lot Connector Trail,1.0,1.0,0.0,2,2,0,1,0
Purgatory Trail,1.0,2.0,0.0,2,2,0,1,0
Purgatory Trail,1.0,2.0,0.0,2,2,0,1,0
Purgatory Trail,1.0,1.0,0.0,2,2,0,1,0
Middle Mountain Trail,1.0,2.0,0.0,2,2,0,1,0
Purgatory Trail,1.0,2.0,0.0,2,2,0,1,0
Moonshine Run,1.0,2.0,0.0,2,2,0,1,0
Purgatory Trail,1.0,2.0,0.0,2,2,0,1,0
Viewpoint Loop Trail,1.0,2.0,0.0,2,2,0,1,0
North Fork Trail (269),1.0,2.0,1.0,1,1,0,1,0
Horseshoe / North Fork Lakes Trail (36A),1.0,2.0,2.0,1,1,0,1,0
Ramal da Estrada Dr. Agostinho Cardoso,0.0,0.0,1.0,2,2,0,1,0
Ramal da Estrada Doutor Agostinho Cardoso,0.0,0.0,1.0,2,2,0,1,0
Middle Fork Trail (266),1.0,2.0,1.0,1,1,0,1,0
Middle Fork Trail (266),1.0,2.0,1.0,1,1,0,1,0
Middle Fork Trail (266),1.0,2.0,1.0,1,1,0,1,0
Larkspur Trail (260),1.0,2.0,0.0,1,1,0,1,0
Larkspur Trail (260),0.0,2.0,0.0,1,1,0,1,0
South Chickamauga Greenway,0.0,0.0,1.0,2,2,0,1,0
South Chickamauga Greenway,0.0,0.0,1.0,2,2,0,1,0
South Chickamauga Greenway,0.0,2.0,1.0,2,2,0,1,0
South Chickamauga Greenway,0.0,2.0,1.0,2,2,0,1,0
South Chickamauga Greenway,0.0,2.0,1.0,2,2,0,1,0
South Chickamauga Greenway,0.0,2.0,1.0,2,2,0,1,0
South Chickamauga Greenway,0.0,2.0,1.0,2,2,0,1,0
South Chickamauga Greenway,0.0,2.0,1.0,2,2,0,1,0
South Chickamauga Greenway,0.0,2.0,1.0,2,2,0,1,0
South Chickamauga Creek Greenway,0.0,0.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,-1.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,1.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,1.0,2,2,0,1,0
PL,0.0,-1.0,2.0,2,2,0,1,0
ΣΕ,0.0,-1.0,2.0,2,2,0,1,0
Levada do Caldeirão Verde,0.0,-1.0,0.0,2,2,0,1,0
Winsor Trail (254),1.0,2.0,0.0,1,1,0,1,0
Levada do Caldeirão do Inferno,0.0,0.0,0.0,2,2,0,1,0
Levada do Caldeirão do Inferno,0.0,0.0,0.0,2,2,0,1,0
Levada do Caldeirão do Inferno,0.0,2.0,0.0,2,2,0,1,0
Levada do Caldeirão do Inferno,0.0,3.0,0.0,2,2,0,1,0
Levada do Caldeirão Verde,1.0,2.0,0.0,2,2,0,1,0
Levada do Caldeirão Verde,0.0,0.0,0.0,2,2,0,1,0
Levada do Caldeirão Verde,1.0,-1.0,0.0,2,2,0,1,0
Levada do Caldeirão Verde,1.0,3.0,0.0,2,2,0,1,0
Levada do Caldeirão Verde,1.0,0.0,0.0,2,2,0,1,0
The Tennessee Riverwalk,0.0,0.0,1.0,2,2,0,1,0
The Tennessee Riverwalk,0.0,0.0,1.0,2,2,0,1,0
Levada do Caldeirão Verde sup.,0.0,0.0,0.0,2,2,0,1,0
Levada do Caldeirão do Inferno,0.0,2.0,0.0,2,2,0,1,0
Levada do Caldeirão do Inferno,0.0,2.0,0.0,2,2,0,1,0
مسیر رفت به قله پاشوره,1.0,-1.0,1.0,2,2,0,1,0
مسیر برگشت از قله پاشوره به سمت لاسم,1.0,-1.0,1.0,2,2,0,1,0
Yadkin River Greenway - River's Edge,0.0,0.0,0.0,2,2,0,1,0
Yadkin River Greenway - River's Edge,0.0,2.0,0.0,2,2,0,1,0
Yadkin River Greenway - Moravian Creek,0.0,0.0,0.0,2,2,0,1,0
Yadkin River Greenway - River's Edge,0.0,0.0,0.0,2,2,0,1,0
Yadkin River Greenway,0.0,0.0,0.0,2,2,0,1,0
Beaver Creek Trail (247),0.0,2.0,0.0,1,1,0,1,0
Hermit's Peak Trail (223),1.0,2.0,0.0,1,1,0,1,0
Beaver Creek Trail (247),0.0,2.0,0.0,1,1,0,1,0
Beaver Creek Trail (247),0.0,2.0,0.0,1,1,0,1,0
Beaver Creek Trail (247),0.0,2.0,0.0,1,1,0,1,0
Hermit's Peak Trail (223),1.0,2.0,0.0,1,1,0,1,0
Hermit's Peak Trail (223),1.0,2.0,1.0,1,1,0,1,0
Lone Pine Mesa Trail (214),1.0,2.0,1.0,1,1,0,1,0
The Tennessee Riverwalk,0.0,0.0,1.0,2,2,0,1,0
South Chickamauga Creek Greenway,0.0,0.0,1.0,2,2,0,1,0
Skyline Trail (251),1.0,2.0,0.0,1,1,0,1,0
Bluebell Ridge Trail (218),1.0,2.0,2.0,1,1,0,1,0
Bluebell Ridge Trail (218),1.0,2.0,1.0,1,1,0,1,0
Hollinger Trail (219),1.0,2.0,1.0,1,1,0,1,0
Porvenir Canyon Trail (247),1.0,2.0,0.0,1,1,0,1,0
Porvenir Canyon Trail (247),1.0,2.0,0.0,1,1,0,1,0
Porvenir Canyon Trail (247),0.0,2.0,0.0,1,1,0,1,0
Porvenir Canyon Trail (247),0.0,2.0,0.0,1,1,0,1,0
Eorimok Hiking Trail,0.0,-1.0,1.0,2,2,0,1,0
Eorimok Hiking Trail,0.0,-1.0,1.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Summit Trail,1.0,1.0,0.0,2,2,0,1,0
Summit Trail,1.0,1.0,0.0,2,2,0,1,0
Summit Trail,1.0,1.0,0.0,2,2,0,1,0
Summit Trail,1.0,1.0,0.0,2,2,0,1,0
Summit Trail,1.0,1.0,0.0,2,2,0,1,0
Summit Trail,1.0,1.0,0.0,2,2,0,1,0
Backcountry Trail,1.0,2.0,0.0,2,2,0,1,0
Backcountry Trail,0.0,1.0,0.0,2,2,0,1,0
Backcountry Trail,0.0,1.0,0.0,2,2,0,1,0
Maple Run Trail,0.0,2.0,0.0,2,2,0,1,0
Maple Run Trail,0.0,2.0,0.0,2,2,0,1,0
Maple Run Trail,0.0,2.0,0.0,2,2,0,1,0
Maple Run Trail,0.0,2.0,0.0,2,2,0,1,0
Beech Tree Trail,0.0,2.0,0.0,2,2,0,1,0
Beech Tree Trail,0.0,2.0,0.0,2,2,0,1,0
Beech Tree Trail,0.0,2.0,0.0,2,2,0,1,0
Beech Tree Trail,0.0,2.0,0.0,2,2,0,1,0
Beech Tree Trail,0.0,2.0,0.0,2,2,0,1,0
Maple Run Trail,0.0,2.0,0.0,2,2,0,1,0
Maple Run Trail,0.0,2.0,0.0,2,2,0,1,0
Three Top Trail,3.0,2.0,0.0,2,2,0,1,0
Three Top Trail,3.0,2.0,0.0,2,2,0,1,0
Three Top Trail,3.0,2.0,0.0,2,2,0,1,0
Three Top Trail,3.0,2.0,0.0,2,2,0,1,0
Three Top Trail,3.0,2.0,0.0,2,2,0,1,0
낙동정맥,1.0,-1.0,1.0,2,2,0,1,0
crater rim path,4.0,2.0,1.0,2,2,0,1,0
North Spur,4.0,2.0,1.0,2,2,0,1,0
Omotesando,2.0,-1.0,4.0,2,2,0,1,0
Vereda da Azenha,1.0,2.0,1.0,2,2,0,1,0
Levada do Alecrim,0.0,2.0,0.0,2,2,0,1,0
Double Eagle Trail,1.0,2.0,1.0,1,1,0,1,0
Gunma Ridge Trail,1.0,-1.0,1.0,2,2,0,1,0
Gunma Ridge Trail,1.0,-1.0,1.0,2,2,0,1,0
مسیر داراباد,1.0,2.0,1.0,2,2,0,1,0
Hanging Rock Trail,1.0,1.0,0.0,2,2,0,1,0
旧牛谷児童通学路,1.0,-1.0,1.0,2,2,0,1,0
Beattys Trail Horse Bypass (25),1.0,2.0,0.0,1,1,0,1,0
South Azul Trail (258),1.0,2.0,1.0,1,1,0,1,0
Gascon Trail (239),1.0,2.0,1.0,1,1,0,1,0
Pecos Trail (24),1.0,2.0,0.0,1,1,0,1,0
Pecos Trail (24),1.0,2.0,0.0,1,1,0,1,0
Hamilton Mesa Trail (249),0.0,2.0,0.0,1,1,0,1,0
Gascon Trail (239),1.0,2.0,0.0,1,1,0,1,0
Pecos River Trail (456),1.0,2.0,1.0,1,1,0,1,0
Pecos Trail (24),1.0,2.0,0.0,1,1,0,1,0
Pecos Trail (24),1.0,2.0,0.0,1,1,0,1,0
Larkspur Trail (260),0.0,2.0,0.0,1,1,0,1,0
Beatty's Trail (25),1.0,2.0,1.0,1,1,0,1,0
Beatty's Trail (25),0.0,2.0,0.0,1,1,0,1,0
Northeast Texas Trail,0.0,0.0,0.0,2,2,0,1,0
Northeast Texas Trail,0.0,0.0,0.0,2,2,0,1,0
Frisbee Loop,0.0,2.0,2.0,2,2,0,1,0
Appalachian Trail,0.0,1.0,0.0,2,2,0,1,0
Appalachian Trail,0.0,1.0,0.0,2,2,0,1,0
Appalachian Trail,0.0,0.0,0.0,2,2,0,1,0
Bartram Trail,1.0,2.0,0.0,2,2,0,1,0
Bartram Trail,1.0,2.0,0.0,2,2,0,1,0
Bartram Trail,1.0,1.0,0.0,2,2,0,1,0
Bartram Trail,1.0,2.0,0.0,2,2,0,1,0
Bartram Trail,1.0,1.0,0.0,2,2,0,1,0
Appalachian Trail,1.0,2.0,0.0,2,2,0,1,0
Appalachian Trail,1.0,2.0,0.0,2,2,0,1,0
Appalachian Trail,1.0,2.0,0.0,2,2,0,1,0
Main Daimonji path,0.0,-1.0,1.0,2,2,0,1,0
奥上高地自然探勝路,0.0,-1.0,0.0,2,2,0,1,0
Auger Hole Trail,1.0,2.0,0.0,2,2,0,1,0
Auger Hole Trail,1.0,2.0,0.0,2,2,0,1,0
Auger Hole Trail,1.0,2.0,0.0,2,2,0,1,0
Auger Hole Trail,1.0,2.0,0.0,2,2,0,1,0
Auger Hole Trail,1.0,2.0,0.0,2,2,0,1,0
Tesuque Creek Trail (152),1.0,2.0,0.0,1,1,0,1,0
Caminho das Voltinhas,1.0,2.0,1.0,2,2,0,1,0
Levada da Serra do Faial,0.0,2.0,1.0,2,2,0,1,0
Levada da Serra do Faial,0.0,2.0,1.0,2,2,0,1,0
Levada da Serra do Faial,0.0,2.0,1.0,2,2,0,1,0
South Crest Trail (130),0.0,2.0,0.0,2,2,0,1,0
Yomiuri-sindo Trail,2.0,2.0,1.0,2,2,0,1,0
Yomiuri-sindo Trail,2.0,2.0,1.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Lycian Way,0.0,-1.0,1.0,2,2,0,1,0
Lycian Way,0.0,4.0,1.0,2,2,0,1,0
Padum Darcha Trek Trail,1.0,2.0,0.0,2,2,0,1,0
関東ふれあいの道,1.0,-1.0,0.0,2,2,0,1,0
Cedar Falls Trail,0.0,2.0,0.0,2,2,0,1,0
Cedar Falls Trail,0.0,-1.0,1.0,2,2,0,1,0
Rainbow Falls Trail,1.0,2.0,1.0,2,2,0,1,0
Rainbow Falls Trail,1.0,2.0,1.0,2,2,0,1,0
Rainbow Falls Trail,1.0,2.0,1.0,2,2,0,1,0
Rainbow Falls Trail,1.0,1.0,0.0,2,2,0,1,0
Rainbow Falls Trail,1.0,1.0,0.0,2,2,0,1,0
Bearwallow Valley Trail,0.0,1.0,0.0,2,2,0,1,0
Bearwallow Valley Trail,1.0,1.0,0.0,2,2,0,1,0
Bearwallow Valley Trail,1.0,2.0,0.0,2,2,0,1,0
Bearwallow Valley Trail,1.0,2.0,0.0,2,2,0,1,0
Bearwallow Valley Trail,1.0,2.0,0.0,2,2,0,1,0
Bearwallow Valley Trail,1.0,2.0,0.0,2,2,0,1,0
Bearwallow Valley Trail,1.0,2.0,0.0,2,2,0,1,0
Bearwallow Valley Trail,1.0,0.0,0.0,2,2,0,1,0
Picnic Connector Trail,0.0,0.0,0.0,2,2,0,1,0
Bearwallow Falls Trail,1.0,2.0,0.0,2,2,0,1,0
Bearwallow Falls Trail,1.0,1.0,0.0,2,2,0,1,0
Bearwallow Falls Trail,1.0,1.0,0.0,2,2,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,0.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Auger Hole Trail,1.0,2.0,0.0,1,1,0,1,0
Wintergreen Trail,1.0,2.0,0.0,2,2,0,1,0
Lime Kiln Trail,1.0,2.0,0.0,2,2,0,1,0
Indian Camp Trail,1.0,2.0,0.0,2,2,0,1,0
Canebrake Trail,1.0,2.0,0.0,2,2,0,1,0
Canebrake Trail,1.0,2.0,0.0,2,2,0,1,0
Canebrake Trail,1.0,2.0,0.0,2,2,0,1,0
Heath Pine Ridge Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,3.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
Foothills Trail,1.0,2.0,0.0,2,2,0,1,0
South Crest Trail (130),0.0,0.0,0.0,2,2,0,1,0
South Crest Trail (130),0.0,0.0,0.0,2,2,0,1,0
South Crest Trail (130),0.0,2.0,0.0,2,2,0,1,0
South Crest Trail (130),1.0,2.0,0.0,1,1,0,1,0
South Crest Trail (130),0.0,0.0,0.0,2,2,0,1,0
Crest House Spur Trail (84),1.0,2.0,0.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Mountains-to-Sea Trail,1.0,2.0,0.0,2,2,0,1,0
Grindstone Trail,0.0,2.0,0.0,2,2,0,1,0
奥上高地自然探勝路,0.0,-1.0,1.0,2,2,0,1,0
奥上高地自然探勝路,0.0,-1.0,0.0,2,2,0,1,0
Starr Mountain Horse Trail,0.0,-1.0,1.0,1,1,0,1,0
καλντερίμι,1.0,-1.0,0.0,2,2,0,1,0
Pilot Creek Trail,1.0,2.0,0.0,2,2,0,1,0
Jomeokee Trail,1.0,2.0,0.0,2,2,0,1,0
Grindstone Trail,1.0,2.0,0.0,2,2,0,1,0
Grindstone Trail,1.0,2.0,0.0,2,2,0,1,0
Grindstone Trail,1.0,1.0,0.0,2,2,0,1,0
Grindstone Trail,1.0,2.0,0.0,2,2,0,1,0
Grindstone Trail,1.0,2.0,0.0,2,2,0,1,0
Grindstone Trail,1.0,2.0,0.0,2,2,0,1,0
Grassy Ridge Trail,1.0,2.0,0.0,2,2,0,1,0
Likya Yolu 13.01,1.0,2.0,1.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Cedar Loop Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Salters Lake Trail,0.0,2.0,0.0,2,2,0,1,0
Salters Lake Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
Bay Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,0.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
CCC Loop Trail,0.0,2.0,0.0,2,2,0,1,0
Pine Woods Trail,0.0,4.0,0.0,2,2,0,1,0
Loblolly Trail,0.0,2.0,0.0,2,2,0,1,0
Lakeshore Trail,0.0,2.0,0.0,2,2,0,1,0
Boardwalk Connector Trail,0.0,2.0,0.0,2,2,0,1,0
Boardwalk Connector Trail,0.0,2.0,0.0,2,2,0,1,0
Boardwalk Connector Trail,0.0,2.0,0.0,2,2,0,1,0
Boardwalk Connector Trail,0.0,2.0,0.0,2,2,0,1,0
Loblolly Trail,0.0,2.0,0.0,2,2,0,1,0
Overlook Trail,0.0,0.0,0.0,2,2,0,1,0
Overlook Trail,0.0,0.0,0.0,2,2,0,1,0
Lakeshore Trail,0.0,2.0,0.0,2,2,0,1,0
Overlook Trail,0.0,2.0,0.0,2,2,0,1,0
Overlook Trail,0.0,2.0,0.0,2,2,0,1,0
Lakeshore Trail,0.0,2.0,0.0,2,2,0,1,0
Lakeshore Trail,0.0,2.0,0.0,2,2,0,1,0
Pine Woods Trail,0.0,4.0,0.0,2,2,0,1,0
Lakeshore Trail,0.0,2.0,0.0,2,2,0,1,0
Pine Woods Trail,0.0,4.0,0.0,2,2,0,1,0
Lakeshore Trail,0.0,2.0,0.0,2,2,0,1,0
